EMCS/WeatherStation/humidity,EMCS/WeatherStation/temperature,EMCS/WeatherStation/windSpeed,MACS/ElevationAxis/position,MACS/AzimuthAxis/position,ECS/DomeRotation/actualPosition
18.9683,6.8133,2.95,64.59683127932867,177.60034180896653,177.019
18.9683,6.8133,2.95,64.59914641733263,177.6973387856112,177.019
18.7145,6.8952,2.08,64.60150627760676,177.7944751762217,177.019
18.6023,6.9402,3.86,64.60378844211522,177.89162549916418,177.019
18.608,6.969,4.56,64.60588685718687,177.98859762060118,177.019
18.7059,6.9847,4.5,64.6079849575592,178.0857623200423,177.206
18.7572,6.9855,4.35,64.61003392987088,178.1828009033257,177.799
18.679,6.9927,3.8,64.61206541888696,178.27984592249436,178.016
18.7625,6.9971,4.76,64.61394260033603,178.37716522821643,178.025
18.7232,7.0066,2.75,64.6158133828989,178.4742801175313,178.025
18.7409,7.0113,3.23,64.61761972203419,178.57133056641163,178.025
18.715,7.0143,2.25,64.6193575266507,178.6684917034543,178.025
18.7702,7.007,2.07,64.6210540007564,178.76565061059867,178.025
18.8546,6.9781,5.79,64.62268984279294,178.86281631621344,178.025
18.9079,6.9508,8.52,64.62425844407458,178.96003719821374,178.025
18.8301,6.9614,7.08,64.6257790711931,179.0573461883901,178.025
18.8143,6.9738,1.38,64.62716483216931,179.15466928312634,178.72
18.822,6.9752,3.82,64.62851080116474,179.25190657210183,178.938
18.9352,6.9548,3.77,64.62982876192059,179.3491698856219,179.032
18.9798,6.938,5.04,64.63109780441535,179.44641321163908,179.033
18.9616,6.9395,5.96,64.63228369635621,179.54362858234606,179.032
18.9789,6.9409,4.01,64.63340402593856,179.64096473921006,179.033
19.4245,6.8649,3.0,64.63446687044495,179.7381285412531,179.032
19.4816,6.795,3.02,64.63543915148013,179.835465405158,179.033
19.3137,6.799,2.36,64.63635230400955,179.93266761402634,179.033
19.282,6.8004,1.64,64.63724360241947,180.0300856063444,179.033
19.2988,6.7975,1.69,64.6380736743282,180.12737787228363,179.449
19.2547,6.8015,2.18,64.63876629256687,180.22472681933655,179.862
19.2446,6.8088,4.88,64.63947205824384,180.32203319890027,180.049
19.4447,6.7744,4.32,64.64011247136183,180.41922654256325,180.049
19.5536,6.7285,4.3,64.64067651744463,180.51655337192588,180.049
19.7795,6.6693,4.4,64.64119542165818,180.6139316521123,180.049
19.8342,6.6152,3.7,64.64163624547355,180.71129458588493,180.049
19.5013,6.6454,2.26,64.6419630082684,180.80868862039338,180.049
19.7982,6.627,2.26,64.64229407195397,180.90592241948738,180.049
20.3082,6.5323,3.66,64.64252415212412,181.00329200669637,180.049
20.3168,6.4624,4.3,64.64271909087012,181.10057245236177,180.049
20.0597,6.4798,1.92,64.64288619620952,181.19792049295197,180.781
20.1009,6.4706,3.47,64.64295154876848,181.29540183794927,181.015
19.7483,6.5138,2.31,64.64290878462744,181.39267279295004,181.056
19.5137,6.5736,2.5,64.64284032004184,181.4900424798699,181.056
19.3262,6.6325,1.76,64.6427255596895,181.58736708839888,181.056
19.3751,6.6528,4.57,64.64255016726798,181.68467183632973,181.056
19.3962,6.673,7.03,64.64231812896872,181.7820185988075,181.056
19.2235,6.7549,8.66,64.6420827338767,181.87885366308174,181.056
18.9798,6.8312,4.11,64.64168425460328,181.97628284114973,181.056
18.7942,6.8894,2.0,64.64121304482015,182.07362542483435,181.056
18.7716,6.9271,1.7,64.64070658871307,182.170830933227,181.717
18.6646,6.9504,4.29,64.64009743572761,182.2682339054578,181.913
18.6992,6.9719,3.52,64.63952024220653,182.36556201293286,182.068
18.8522,6.9625,3.22,64.6388719616055,182.46289955668482,182.068
19.083,6.9347,3.19,64.63811759236675,182.56007197012366,182.068
19.2816,6.8985,2.45,64.63730028326383,182.65743453224658,182.068
19.294,6.877,4.54,64.63644954609971,182.75482573859134,182.068
19.306,6.8546,3.62,64.63551013366028,182.8521351366759,182.068
19.3142,6.8513,6.64,64.63448676643536,182.94935916410185,182.068
19.0844,6.87,5.27,64.6334364399686,183.04667896837844,182.068
19.0542,6.9095,5.47,64.63234520259016,183.14390846177454,182.259
18.917,6.934,1.89,64.63117406655078,183.24125050158156,182.845
18.7587,6.9636,2.74,64.62994513073613,183.33842514491872,183.036
18.667,7.0135,7.85,64.62859821764276,183.43567749930455,183.081
18.6877,7.0361,4.52,64.62711895600165,183.5328537561453,183.081
18.7515,7.0445,6.42,64.62567861217656,183.63016691605017,183.081
18.9448,7.019,5.41,64.62423361779483,183.72735649789288,183.081
19.236,6.9551,10.12,64.6227218372239,183.82464877289675,183.081
18.904,6.9774,3.69,64.62104585354065,183.92185506991194,183.081
18.6339,7.043,3.78,64.61938473065867,184.01904485117646,183.081
18.5025,7.0791,2.92,64.61759014029802,184.11608904546407,183.081
18.5553,7.0892,5.12,64.6158424751028,184.2133619946828,183.791
18.7452,7.0761,1.12,64.61400200857449,184.31052343085815,183.974
18.9352,7.0397,0.56,64.61205276098094,184.40763744996883,184.091
19.0379,7.0102,3.21,64.61002186639692,184.50481887364708,184.091
18.916,6.988,2.62,64.60798432816055,184.60193846750343,184.091
19.188,6.9628,0.62,64.60582227389291,184.69905353811086,184.091
19.2245,6.9289,1.41,64.60373207597019,184.79610146702484,184.091
19.1343,6.9088,0.82,64.60143519052683,184.89321174244446,184.091
18.9352,6.9153,1.49,64.59917022958125,184.99017923185698,184.091
18.8301,6.9278,3.52,64.59681470516443,185.08729469224338,184.091
18.8762,6.9124,3.14,64.59441204578268,185.18418348256282,184.518
18.8316,6.9435,1.39,64.59189175878808,185.28128395005587,184.881
18.9477,6.934,0.65,64.58935842925497,185.37826548964048,185.068
19.2734,6.8751,4.1,64.5867835594115,185.47521224825067,185.101
19.5142,6.8052,4.3,64.58408742542971,185.57214234607613,185.101
19.5109,6.7751,4.39,64.58134191862115,185.66903362010345,185.101
19.3031,6.7979,3.47,64.5786055031263,185.76594250670135,185.101
19.2777,6.8327,4.53,64.57579639208832,185.86283805923267,185.101
19.3051,6.8448,4.01,64.57279059397479,185.95973040288598,185.101
19.4629,6.8188,4.2,64.56980815354417,186.05664912460435,185.101
19.3645,6.8147,2.5,64.56683141266794,186.1534296016938,185.101
19.1338,6.8484,1.26,64.56365155086337,186.2501674750356,185.835
19.1237,6.8597,1.67,64.56050697034932,186.34697325149946,186.037
19.1827,6.8521,2.9,64.55733759852212,186.44371296496055,186.106
19.1352,6.8685,1.66,64.55404514429385,186.5405399163935,186.106
19.1103,6.8872,2.33,64.55063548205186,186.63714589941003,186.106
19.1367,6.889,4.54,64.54731522938357,186.7338928827021,186.106
18.8575,6.9329,2.97,64.54381147204464,186.83054058113285,186.106
18.6867,6.9818,3.58,64.54030652584159,186.9271937908569,186.106
18.6694,7.0026,4.59,64.53661891416607,187.0238527656838,186.106
18.6771,7.0255,2.92,64.5330018650716,187.12041831139854,186.106
18.7275,7.0168,5.96,64.52939145962947,187.21503184404088,186.762
18.5768,7.0441,8.79,64.52560831922676,187.31358348582614,186.979
18.5342,7.0616,3.44,64.52166307370722,187.41012201895194,187.114
18.5677,7.0598,3.44,64.51788182150044,187.5065449962106,187.114
18.5941,7.0605,3.44,64.51391608555844,187.60290119436092,187.114
18.5927,7.0492,7.63,64.50990104672283,187.69942674694062,187.114
18.4526,7.09,1.56,64.5058144662416,187.7957276418006,187.114
18.3864,7.1143,4.59,64.50155777329415,187.892202387145,187.114
18.3845,7.119,2.95,64.49740594515374,187.98845921885237,187.114
18.4574,7.1114,3.28,64.49319131701552,188.08476615075406,187.114
18.3749,7.1118,4.05,64.4889050073653,188.18117405353775,187.284
18.6685,7.0667,5.89,64.48446411041536,188.27746895667917,187.856
18.8719,6.9978,5.2,64.48002618562566,188.37375548410512,188.044
18.7654,6.988,1.38,64.47549182297742,188.46980445484692,188.113
18.6464,7.0099,1.76,64.47095518750075,188.56589167831535,188.113
18.5428,7.0368,0.76,64.46621392753232,188.66206908575947,188.113
18.7927,7.0219,0.92,64.46151805419927,188.758190174675,188.113
18.8896,7.0048,1.83,64.45687435102032,188.8543326017229,188.113
18.9179,6.996,0.47,64.45205717858236,188.95036018900922,188.113
18.8426,6.9913,4.93,64.44718451416418,189.04624070271979,188.113
18.7778,6.9953,6.01,64.44227737268704,189.14221728334903,188.113
18.704,7.0154,3.62,64.43722725281846,189.23815247489065,188.8
18.7999,7.0248,1.1,64.43221147014245,189.33408176535997,188.995
19.0446,6.9847,5.56,64.42694438257541,189.42991342979474,189.114
18.7759,6.9978,5.8,64.42190461281783,189.52575872742875,189.114
18.4281,7.0765,3.1,64.41665728137482,189.62158559667574,189.114
18.3763,7.1205,2.02,64.41137949403088,189.71730454247168,189.114
18.3581,7.1325,3.42,64.4059856875373,189.81306526713425,189.114
18.2415,7.1576,1.37,64.40057320888401,189.90888853772424,189.114
18.1206,7.1823,3.43,64.395176360297,190.00436782384256,189.114
18.064,7.2022,2.94,64.38957457251891,190.0999169619778,189.114
18.1384,7.2149,4.26,64.38405135467126,190.19544567750805,189.402
18.1816,7.2105,2.08,64.37839068315358,190.29125782580053,189.896
18.1542,7.2163,5.34,64.3726269650916,190.38662226309265,190.094
18.1638,7.2218,6.81,64.36686674368873,190.48198273007807,190.125
18.2195,7.216,9.15,64.36097518776928,190.57742631063,190.125
18.1724,7.229,1.86,64.3550611483317,190.67270852268908,190.125
18.171,7.2341,2.04,64.3490540977615,190.7680726336546,190.125
18.2017,7.2308,1.54,64.34307655899427,190.8635169756352,190.125
18.2199,7.2203,2.31,64.33697513359438,190.9586892065729,190.125
18.1902,7.217,2.44,64.33084160886378,191.0538064424176,190.125
18.1796,7.2134,1.12,64.32466689348871,191.14889251407408,190.125
18.3216,7.1957,3.27,64.31837748769449,191.2441717620001,190.794
18.5855,7.1492,3.83,64.31205014314881,191.33918274228512,190.98
18.6857,7.0889,4.12,64.30567129281428,191.4342970411906,191.133
18.6838,7.0667,6.92,64.29921334805043,191.52928438999263,191.133
18.4651,7.0845,8.31,64.29266970017152,191.6243457967986,191.133
18.3514,7.119,3.22,64.28615570396197,191.71898074915492,191.133
18.3519,7.1325,4.68,64.2794782389385,191.81392214936184,191.133
18.3475,7.1539,4.08,64.27285871355667,191.90887939453705,191.133
18.3312,7.1543,5.02,64.2660647398513,192.00362228847365,191.133
18.3639,7.1576,4.15,64.25939283451584,192.0982944239306,191.133
18.6147,7.1379,1.56,64.25256665657996,192.19308850581683,191.172
18.988,7.0885,5.6,64.2456262777572,192.28772171776473,191.874
18.8081,7.0696,0.9,64.23864348445929,192.38237959456316,192.066
18.4867,7.1001,2.75,64.23157782034022,192.47659798197807,192.138
18.3082,7.1452,3.22,64.22451142192274,192.57133146683168,192.138
18.3878,7.1568,4.34,64.21733987896549,192.66555928145885,192.138
18.7841,7.1274,0.37,64.21012924335928,192.7595304946202,192.138
18.8714,7.1012,4.25,64.20296245585843,192.85407322345975,192.138
19.0052,7.058,3.72,64.19558663807533,192.94812583697305,192.138
18.8186,7.0343,3.46,64.18818690314384,193.0424592817006,192.138
18.7179,7.0401,0.95,64.18078937110761,193.13662805841102,192.138
18.7116,7.0438,0.51,64.17333823528705,193.23080262741823,192.688
18.6781,7.0478,0.71,64.16565404713609,193.32493412131714,192.962
18.7356,7.0423,1.32,64.15810846655266,193.41881138868254,193.144
18.8839,7.0223,1.98,64.15040742450473,193.51301995910623,193.141
18.8843,7.007,1.1,64.14258497845212,193.6067952675453,193.141
18.8791,6.9986,1.92,64.13481641591657,193.7007728350103,193.141
18.9131,6.9862,1.25,64.12664559771574,193.79465832399254,193.141
18.6531,6.9975,3.28,64.11896980154665,193.88830477875644,193.141
18.5807,7.0244,4.27,64.11096388578997,193.9823311501741,193.141
18.5764,7.0266,3.03,64.102908212574,194.07596946490278,193.141
18.6287,7.0211,3.25,64.09486498746449,194.16942402150957,193.141
18.822,6.9716,5.84,64.08674137416179,194.26282060076102,193.822
18.8997,6.9435,4.82,64.07847964282382,194.35621096167822,194.002
19.0561,6.9077,5.83,64.07012790748007,194.44969283907128,194.148
18.763,6.9453,4.4,64.06181960064261,194.54326821809354,194.148
18.6642,6.9909,3.96,64.05350202765848,194.63671705492058,194.148
18.6349,7.0233,2.82,64.04484150234777,194.7300733509689,194.148
18.7721,7.0186,3.3,64.03650273960936,194.82322691663063,194.148
18.9227,6.9971,0.66,64.02799459870313,194.91643028335403,194.148
19.1698,6.9446,1.47,64.01939841192025,195.0094460757475,194.148
19.2921,6.8985,3.3,64.01069284964005,195.10243010568735,194.148
18.9803,6.9048,4.05,64.0019382292324,195.19560346849482,194.148
18.6738,6.9376,2.96,63.99317829390287,195.28865415970287,194.869
18.5039,6.988,2.37,63.98429457684047,195.38146698602944,195.071
18.4536,7.0143,2.28,63.97540215309685,195.47423758932268,195.155
18.5433,7.0281,2.9,63.96648892423147,195.56695964247282,195.154
18.6785,7.0135,1.74,63.95747845327593,195.65973481433818,195.155
18.6925,7.0102,1.5,63.94844654779998,195.75252814265173,195.155
19.0695,6.9821,1.32,63.93915718331296,195.84503166577014,195.155
19.3118,6.9106,1.7,63.92999097116018,195.93768403006663,195.155
19.3569,6.8722,3.37,63.92072576858768,196.03013646494637,195.155
19.2317,6.8597,2.66,63.9114803920724,196.12241623680782,195.155
19.1295,6.8627,5.2,63.90208350531741,196.21476810871377,195.19
19.2864,6.8232,4.33,63.89268004484327,196.30712815691342,195.911
19.7594,6.6918,2.79,63.88317619528577,196.3993506765897,196.1
19.7598,6.6337,3.22,63.873630315885634,196.49155892854282,196.161
19.6495,6.6303,3.43,63.8640645754617,196.58381569438055,196.161
19.9042,6.6359,2.71,63.85437148671257,196.67568846448228,196.161
20.0318,6.5898,0.14,63.844679586827546,196.76761397258483,196.161
20.0779,6.5824,1.7,63.83489883683426,196.85962060003592,196.161
20.0577,6.5725,4.04,63.82506137103003,196.95147921119,196.161
19.5272,6.6418,5.71,63.81519208562781,197.04330147318916,196.161
19.2619,6.7421,1.34,63.80523671247802,197.13495008412568,196.161
18.9923,6.8221,2.04,63.79530280881524,197.22669849660733,196.309
18.8436,6.8664,0.89,63.78522697575873,197.31840687063075,196.92
18.7946,6.8835,1.66,63.77509855294905,197.40985670335817,197.099
19.0729,6.877,1.31,63.76488554595524,197.50136398769257,197.166
19.2854,6.8696,2.5,63.754719953659105,197.59262914677075,197.167
19.5109,6.8513,2.44,63.744483134416676,197.6841530012436,197.167
19.4485,6.8349,3.62,63.73412400203819,197.77549317917618,197.167
19.4427,6.8312,4.13,63.723732560529434,197.86659211112138,197.167
20.0645,6.7219,5.95,63.71332755198329,197.95776550897875,197.167
20.0645,6.7219,5.95,63.70281117484414,198.0487961570875,197.166
19.153,6.8026,4.9,63.692288993250855,198.13993470145343,197.166
18.8575,6.9084,2.96,63.68168806689417,198.2308236694396,197.328
18.9184,6.9479,4.36,63.6709462251749,198.3218533385686,197.937
18.8335,6.9734,4.86,63.66029886318508,198.41265154244294,198.111
18.6555,7.0244,4.67,63.64943023260609,198.50338937590035,198.166
18.6378,7.0485,2.84,63.63837676862597,198.5941467073708,198.166
18.6023,7.0645,5.9,63.6277319941639,198.68475637606474,198.166
18.7347,7.062,4.58,63.61684053040086,198.77518470689222,198.166
18.7361,7.0543,3.28,63.60584535572828,198.86570635805634,198.166
19.0292,7.0026,1.02,63.59476084141516,198.95608077248144,198.166
19.4403,6.9311,3.01,63.58365097632342,199.0463663173018,198.166
19.4394,6.8817,2.21,63.57254076156577,199.136677832279,198.166
19.3952,6.8583,5.95,63.561340822535065,199.22693291088743,198.203
19.4682,6.8418,3.93,63.55007469174721,199.31697966623435,198.907
19.3631,6.8264,3.46,63.538732543590065,199.4070584015859,199.11
19.1952,6.8495,2.24,63.52729658006871,199.49705636204482,199.179
19.0681,6.8788,1.98,63.5158914221142,199.58699878353306,199.179
19.2211,6.8597,2.74,63.50440682006447,199.67681715559854,199.179
19.141,6.8605,1.34,63.492825045857764,199.76654043066043,199.179
19.1506,6.8612,2.28,63.48125173356613,199.85632922484746,199.179
19.1295,6.8656,3.78,63.46959152929535,199.94590635999018,199.179
19.1415,6.8733,1.38,63.45784723037271,200.0354245659917,199.179
19.093,6.8781,0.76,63.44613055505712,200.12483724160373,199.179
18.8522,6.9113,4.37,63.434225409814914,200.21425054267505,199.179
18.7692,6.9471,5.03,63.422363623145806,200.30355555771024,199.877
18.8071,6.9668,0.9,63.41043368659043,200.39308199439324,200.058
19.0355,6.9358,2.23,63.39848273511374,200.48217437140437,200.181
19.1444,6.8963,4.1,63.38648751593258,200.57152104746604,200.181
19.448,6.8077,4.5,63.374464813010725,200.66044478615336,200.181
19.7181,6.7171,4.08,63.362297628134,200.7492471222891,200.181
19.814,6.6314,4.06,63.35008565105393,200.8381713776602,200.181
19.7867,6.5946,3.32,63.33789283566585,200.9270525669876,200.181
19.5147,6.62,2.78,63.32558085413492,201.01576415714078,200.181
19.1655,6.698,5.68,63.31324117906375,201.1043854454781,200.181
18.9107,6.8059,2.45,63.3007972685842,201.19300008944373,200.181
18.7726,6.8835,2.46,63.28832744786055,201.28150438970286,200.84
18.7328,6.9131,1.36,63.275854375243924,201.36999386929656,201.022
18.6872,6.9446,1.01,63.26328913069287,201.45839372692149,201.188
18.6733,6.9625,1.3,63.250638287926535,201.54664988301195,201.187
18.656,6.9668,1.52,63.2380029703267,201.63486244731038,201.187
18.8057,6.969,1.54,63.2252680329085,201.72310959316144,201.187
19.0561,6.9475,2.89,63.21251634649312,201.8111173603383,201.187
19.3693,6.907,3.08,63.199700216650136,201.89922945230924,201.187
19.6346,6.7982,3.54,63.18676796275775,201.98698155167688,201.187
19.4202,6.7898,4.98,63.17386892712701,202.07470672910185,201.187
19.4048,6.7762,5.1,63.16089726588633,202.16242835319298,201.187
19.2091,6.7924,4.49,63.14784640531656,202.25017616499198,201.375
19.3876,6.7828,3.61,63.13477173249817,202.3377963468405,201.956
19.2542,6.7968,6.25,63.12162856012761,202.425443151499,202.154
19.0537,6.8433,4.56,63.108428042547466,202.51246176843026,202.193
19.0254,6.8828,3.44,63.09519979646049,202.5998822474777,202.193
18.8843,6.9285,4.01,63.08189913456312,202.68710431090108,202.193
18.9726,6.9438,3.62,63.06859560540528,202.77428048918173,202.193
18.9299,6.9511,4.0,63.055163783824284,202.861356022907,202.193
18.9026,6.9701,4.13,63.041680176721705,202.94842037088233,202.193
18.8292,6.9894,0.58,63.02817443576689,203.03541355246978,202.193
18.998,6.9727,1.92,63.014608202609296,203.1223946781031,202.193
19.164,6.9267,3.26,63.00101319194712,203.20918269091928,202.193
19.2681,6.8675,3.91,62.98733670912744,203.29594425315338,202.856
19.2945,6.818,1.92,62.973587181098715,203.38259329617046,203.052
19.4259,6.7737,2.43,62.95981604371663,203.46914026242106,203.207
19.4408,6.7502,2.56,62.94601438050041,203.55567516365286,203.207
19.3607,6.7502,2.55,62.93215561684075,203.641989005822,203.207
19.3003,6.7689,4.26,62.91824646632316,203.72833653214568,203.207
19.3521,6.7619,5.16,62.90431602115152,203.81471706277688,203.207
19.2197,6.7957,2.78,62.890318614957714,203.9007536451949,203.207
19.2427,6.7806,2.83,62.87620092369015,203.9868917333079,203.207
19.0988,6.8114,2.15,62.86208742841353,204.07300246437612,203.207
19.1698,6.821,2.65,62.84793840708024,204.15885420091698,203.207
19.282,6.8257,5.85,62.83371455724176,204.2447633981294,203.207
19.1127,6.8583,8.67,62.819433362193706,204.33052354567738,203.914
18.9688,6.9161,5.65,62.80517776269041,204.41614931919224,204.134
18.8589,6.9654,4.06,62.7907094264462,204.50176534823288,204.214
18.8186,6.9829,2.62,62.776293365255846,204.5873170637438,204.214
18.692,7.0164,2.46,62.76184828179479,204.6727777794626,204.214
19.0206,6.9916,3.31,62.74729329833756,204.75817162542677,204.214
19.2441,6.911,2.96,62.73271943292108,204.8434362823246,204.214
19.1587,6.8956,2.73,62.71809004055776,204.92857432451015,204.214
19.0379,6.9102,5.27,62.70337085398821,205.01371201317528,204.214
19.3593,6.8579,7.02,62.68867019971201,205.09872817238397,204.214
19.3276,6.8492,5.85,62.673907269936855,205.18365238907933,204.214
19.5886,6.844,2.47,62.65907811343796,205.2685557571322,204.261
19.9186,6.7744,2.12,62.64422678812023,205.35330696635347,204.958
19.6111,6.7737,1.98,62.62931014521013,205.43797372044344,205.154
19.507,6.7931,4.65,62.61429783370647,205.5225639328216,205.223
19.6231,6.8063,2.17,62.599295312848355,205.60716541253134,205.223
19.6236,6.792,1.77,62.58427184700211,205.69163675138887,205.223
19.5473,6.788,4.62,62.56913589363194,205.77599787344468,205.223
19.3099,6.8015,6.22,62.553998052065836,205.86015116172882,205.223
18.9218,6.8711,6.0,62.53875919201774,205.9444069981401,205.223
18.655,6.9581,6.13,62.523501415043796,206.0285773460526,205.223
18.4756,7.0335,4.14,62.50816580243782,206.1126206713446,205.223
18.4209,7.0936,4.09,62.49280001366363,206.19644202204657,205.223
18.3317,7.1583,2.07,62.47739904849869,206.28040092846578,205.381
18.4113,7.1688,4.39,62.46192797531837,206.36402801514294,205.983
18.6579,7.1532,2.26,62.44643497808536,206.44769298289705,206.182
18.7155,7.1049,5.16,62.43087816682339,206.53145059114078,206.229
18.7711,7.0648,4.81,62.41527554932694,206.61489123656642,206.229
18.6886,7.0761,6.97,62.39958488595383,206.69836625505826,206.229
18.5346,7.1143,1.28,62.383873382492354,206.7817539177381,206.229
18.4943,7.1379,3.25,62.368134605089736,206.8648617463127,206.229
18.5265,7.1423,3.93,62.35239142189663,206.94799750300362,206.229
18.5198,7.1535,4.69,62.33650998080187,207.0311648861787,206.229
18.5385,7.1463,7.28,62.3206389597513,207.1141299015523,206.229
18.3864,7.1862,4.55,62.30467517233425,207.19699972021144,206.229
18.325,7.2098,2.4,62.28872149026206,207.27989015183272,206.28
18.2967,7.2196,0.69,62.2726730137611,207.3626028714384,206.974
18.4272,7.2116,1.69,62.25658680830823,207.44528536957716,207.155
18.513,7.1841,5.94,62.24046731466052,207.52785650877115,207.232
18.4181,7.1851,2.52,62.224293692729624,207.6102117466753,207.232
18.3025,7.2011,1.46,62.20809604875057,207.6926091350958,207.232
18.2559,7.2094,1.84,62.19153950767934,207.7748799994503,207.232
18.2737,7.2134,2.88,62.17543232227174,207.8571854362928,207.232
18.3519,7.2036,2.05,62.159104602573386,207.93922760916857,207.232
18.4694,7.1804,3.05,62.14263495348131,208.0214195024912,207.232
18.5437,7.1452,4.18,62.12585892711706,208.1033284253476,207.232
18.6958,7.1056,2.89,62.10970037578697,208.1849586653064,207.232
18.8028,7.0572,4.43,62.09282483450414,208.2669185041736,207.232
18.7174,7.0474,3.62,62.07654410990437,208.34853331613698,207.931
18.6565,7.0521,0.44,62.05987473164331,208.43022735294178,208.122
18.6373,7.0558,0.25,62.04319426897283,208.51173825708395,208.235
18.6613,7.0561,1.17,62.02646726576946,208.5931045985521,208.235
18.5231,7.1042,3.53,62.009718303546805,208.67449544170745,208.235
18.4785,7.1267,5.0,61.99290636649338,208.75579637282596,208.235
18.4502,7.1347,5.3,61.97571245439759,208.8369191658914,208.235
18.4555,7.1434,2.84,61.95912825475271,208.91797390173608,208.235
18.4996,7.1492,2.23,61.94215666024383,208.99907023515482,208.235
18.4497,7.1561,0.84,61.92482609870959,209.07996438206462,208.235
18.3744,7.1605,3.74,61.907775549637755,209.1607732580267,208.235
18.3811,7.1714,4.29,61.89100315979899,209.24151141176762,208.235
18.4569,7.1674,2.82,61.87382176574285,209.32209599259508,208.774
18.4689,7.1594,2.64,61.856669883489694,209.4025936345834,209.063
18.5375,7.143,6.99,61.83939198164182,209.48300365788555,209.249
18.4857,7.1543,3.73,61.821752035708556,209.563474722387,209.248
18.5629,7.1652,0.77,61.80478746948451,209.6437853611169,209.248
18.7241,7.1328,1.76,61.787392569422444,209.72404074187958,209.248
18.7447,7.1071,6.43,61.769606428171336,209.80401715874123,209.248
18.6896,7.0965,4.01,61.752467868189434,209.88411778818895,209.248
18.8143,7.082,2.78,61.734995097528746,209.96396002137467,209.248
18.8867,7.0558,5.14,61.71745036562335,210.04380758456116,209.248
19.0916,6.9891,4.28,61.69983905732829,210.12356354969018,209.248
19.1525,6.9709,6.82,61.682195754602276,210.2032327119494,209.248
19.1252,6.911,4.46,61.6645121353966,210.28277467936027,209.248
19.153,6.9102,3.33,61.64640465117228,210.36221881225012,209.948
19.1487,6.9059,2.72,61.62900765311475,210.44155785891724,210.158
19.2091,6.8989,0.94,61.611163187589504,210.52091332162416,210.253
19.2657,6.8865,0.78,61.59334354834402,210.60012791096028,210.253
19.3401,6.8583,1.69,61.57502668417155,210.67925211689897,210.253
19.3895,6.8429,5.0,61.557413103048056,210.75829802258815,210.253
19.1611,6.8638,1.22,61.53944356202606,210.83723372054027,210.253
18.9203,6.912,4.25,61.52102585420454,210.91608978574274,210.253
18.7543,6.9665,7.67,61.5033416405668,210.99486170401124,210.253
18.6023,7.0252,1.18,61.48519691692285,211.07347660480795,210.253
18.5361,7.0652,1.62,61.46699117657724,211.1520631786448,210.253
18.5183,7.0947,2.12,61.448769106833524,211.23019936741625,210.253
18.5361,7.1056,2.16,61.43053427428402,211.30859783211014,210.407
18.5246,7.1158,2.12,61.4122295085521,211.38692403359627,211.005
18.4497,7.1401,3.58,61.3938896713292,211.46512346627145,211.21
18.4022,7.1594,1.44,61.37513845216072,211.54324570458172,211.252
18.373,7.1699,1.3,61.35707999109728,211.62118244436166,211.252
18.5773,7.155,0.64,61.33825023696494,211.6991426162028,211.252
18.6949,7.139,1.55,61.32013282222872,211.77695609518256,211.252
18.8388,7.1063,2.95,61.3015357008277,211.85483799396815,211.252
19.0163,7.0638,2.13,61.282952985662256,211.93258790271756,211.252
19.2681,7.0037,1.14,61.26429016203635,212.00858448595744,211.252
19.2024,6.9654,2.06,61.24558041324505,212.08771916154046,211.252
18.8412,7.0172,4.03,61.22681520744008,212.16506316535003,211.252
18.6301,7.0918,5.89,61.20767215265051,212.24241665075962,211.252
18.442,7.1492,3.12,61.18883925152497,212.31962577291694,211.669
18.3567,7.1761,4.36,61.17037175127756,212.39676511557437,212.038
18.3303,7.2029,2.22,61.15150598155628,212.47381629566794,212.237
18.2981,7.225,2.2,61.13253768978957,212.55083149825634,212.259
18.3485,7.2254,0.67,61.113554222522275,212.62766229913427,212.259
18.325,7.2239,0.8,61.094514913608826,212.70437990094817,212.259
18.2881,7.2232,2.18,61.075039920968905,212.78106361918572,212.259
18.2794,7.2308,2.18,61.05630261850372,212.85768320518608,212.259
18.171,7.2453,0.32,61.03717596304543,212.9342091173293,212.259
18.2386,7.2518,2.47,61.01799192741096,213.01074197297692,212.259
18.266,7.2439,5.54,60.99838899201381,213.0869405976917,212.259
18.16,7.2707,3.05,60.97949853587913,213.1631474802818,212.259
18.1465,7.2779,2.14,60.95975881117716,213.23936024581494,212.259
18.3379,7.2728,2.34,60.940833598250826,213.31541209608665,212.437
18.714,7.1978,3.3,60.92143535727861,213.3913251578518,213.04
18.5011,7.1967,1.74,60.901993722766704,213.4671487064237,213.207
18.4099,7.2138,2.89,60.88249488291157,213.54291738680737,213.26
18.4133,7.2199,2.18,60.86254497402985,213.61867188104952,213.26
18.3706,7.2218,1.97,60.843366812782705,213.6942887742513,213.26
18.3001,7.2323,1.51,60.82375510077115,213.76972377664435,213.26
18.267,7.2428,2.72,60.80407121771535,213.84518234706806,213.26
18.2243,7.2595,2.43,60.78412665872208,213.92053720909234,213.26
18.1998,7.2714,3.4,60.764796847368856,213.9956642861006,213.26
18.1552,7.2859,3.15,60.745094362086526,214.07083215393106,213.26
18.1235,7.3043,2.88,60.72521382692177,214.14582728622628,213.26
18.1163,7.317,1.99,60.705331753226986,214.22092825710828,213.26
18.1091,7.326,4.25,60.68545030893085,214.29575993604647,213.26
18.1369,7.3318,4.79,60.66558369046938,214.37057339508402,213.96
18.1854,7.3151,4.54,60.645615039494764,214.4452744164862,214.15
